AGNO;RBD;DGV_RBD;NOM_RBD;MRUN;RUT_SOSTENEDOR;P_JURIDICA;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;LATITUD;LONGITUD;CONVENIO_PIE;PACE;ENS_01;ENS_02;ENS_03;ENS_04;ENS_05;ENS_06;ENS_07;ENS_08;ENS_09;ENS_10;ENS_11;MAT_TOTAL;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL;ESPE_01;ESPE_02;ESPE_03;ESPE_04;ESPE_05;ESPE_06;ESPE_07;ESPE_08;ESPE_09;ESPE_10;ESPE_11
2024;643;2;ESCUELA DE TAMBILLOS; ;61999320;1;4;COQ;41;4102;COQUIMBO;41;ELQUI;6;5;1;-30,197321000000000;-71,22368600000000;1;0;10;110;0;0;0;0;0;0;0;0;0;181;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;644;0;ESCUELA DE PUERTO ALDEA; ;61999320;1;4;COQ;41;4102;COQUIMBO;41;ELQUI;6;5;1;-30,292870000000000;-71,60926100000000;1;0;110;0;0;0;0;0;0;0;0;0;0;38;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;645;9;ESCUELA DE EL TANGUE; ;61999320;1;4;COQ;41;4102;COQUIMBO;41;ELQUI;6;5;1;-30,346460000000000;-71,55861700000000;1;0;110;0;0;0;0;0;0;0;0;0;0;20;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;646;7;COLEGIO BERNARDO O´HIGGINS; ;65149123;1;4;COQ;41;4102;COQUIMBO;41;ELQUI;3;2;0;-29,960760000000000;-71,33734100000000;1;0;10;110;310;410;510;0;0;0;0;0;0;1747;1;1;1; ;GRATUITO;GRATUITO;41005;58033;0;0;0;0;0;0;0;0;0
2024;647;5;COLEGIO MANUEL MONTT; ;65153278;1;4;COQ;41;4102;COQUIMBO;41;ELQUI;3;2;0;-29,999411000000000;-71,33577699999999;1;0;110;310;0;0;0;0;0;0;0;0;0;506;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;648;3;COLEGIO SANTA MARTA; ;65455720;1;4;COQ;41;4102;COQUIMBO;41;ELQUI;3;2;0;-29,961420000000000;-71,34729000000000;1;0;10;110;310;0;0;0;0;0;0;0;0;1150;1;1;2; ;$1.000 A $10.000;$25.001 A $50.000;0;0;0;0;0;0;0;0;0;0;0
2024;649;1;COLEGIO PARTICULAR GABRIELA MISTRAL; ;65148538;1;4;COQ;41;4102;COQUIMBO;41;ELQUI;3;2;0;-29,963671000000000;-71,33904300000000;1;0;10;110;310;0;0;0;0;0;0;0;0;1480;1;1;7;LAICO;GRATUITO;$25.001 A $50.000;0;0;0;0;0;0;0;0;0;0;0
2024;650;5;ESCUELA PARTICULAR METODISTA; ;70002810;1;4;COQ;41;4102;COQUIMBO;41;ELQUI;3;2;0;-29,957479000000000;-71,34339100000000;1;0;10;110;0;0;0;0;0;0;0;0;0;396;1;1;3; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;654;8;COLEGIO INGLES JOHN KENNEDY; ; ;9;4;COQ;41;4102;COQUIMBO;41;ELQUI;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2024;655;6;COLEGIO PARTICULAR SAN IGNACIO; ;65152507;1;4;COQ;41;4102;COQUIMBO;41;ELQUI;3;2;0;-29,988020000000000;-71,33467100000000;1;0;10;110;0;0;0;0;0;0;0;0;0;401;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;656;4;LICEO BICENTENARIO DE EXCELENCIA LICEO PEDRO REGALADO S. VIDELA O.; ;61999320;1;4;COQ;41;4103;ANDACOLLO;41;ELQUI;6;5;0;-30,232330000000000;-71,07994100000001;1;1;310;410;510;0;0;0;0;0;0;0;0;310;1;1;1; ;GRATUITO;GRATUITO;41005;53014;53015;0;0;0;0;0;0;0;0
2024;657;2;ESCUELA LUIS CRUZ MARTINEZ; ;61999320;1;4;COQ;41;4103;ANDACOLLO;41;ELQUI;6;5;0;-30,231480000000000;-71,08006300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;189;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;658;0;ESCUELA PATRICIO LYNCH; ;61999320;1;4;COQ;41;4103;ANDACOLLO;41;ELQUI;6;5;1;-30,246161000000000;-71,08114600000000;1;0;10;110;0;0;0;0;0;0;0;0;0;254;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;659;9;ESCUELA PADRE BLAS HERNANDEZ SANCHEZ; ;61999320;1;4;COQ;41;4103;ANDACOLLO;41;ELQUI;6;5;1;-30,255310000000000;-71,08345000000000;1;0;110;0;0;0;0;0;0;0;0;0;0;9;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;660;2;ESCUELA DE EL TORO; ;69040400;1;4;COQ;41;4103;ANDACOLLO;41;ELQUI;6;5;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2024;661;0;ESCUELA LUIS AMENABAR OSSA; ;61999320;1;4;COQ;41;4103;ANDACOLLO;41;ELQUI;6;5;1;-30,169260000000000;-71,17514799999999;1;0;110;0;0;0;0;0;0;0;0;0;0;27;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;662;9;ESCUELA DE MAITENCILLO; ;61999320;1;4;COQ;41;4103;ANDACOLLO;41;ELQUI;6;5;1;-30,171049000000000;-71,10881000000001;1;0;110;0;0;0;0;0;0;0;0;0;0;15;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;663;7;ESCUELA PADRE CLARET; ;70422200;1;4;COQ;41;4103;ANDACOLLO;41;ELQUI;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;664;5;COLEGIO PARROQUIAL DE ANDACOLLO; ;65094061;1;4;COQ;41;4103;ANDACOLLO;41;ELQUI;3;2;0;-30,231791000000000;-71,08585400000000;1;0;10;110;310;0;0;0;0;0;0;0;0;890;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;665;3;LICEO CARLOS ROBERTO MONDACA CORTES; ;69040500;1;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;0;-30,033791000000000;-70,70909899999999;1;1;299;310;510;610;710;0;0;0;0;0;0;470;1;1;1; ;GRATUITO;GRATUITO;52010;52013;63009;64001;72007;0;0;0;0;0;0
2024;666;1;ESCUELA BASICA LUCILA GODOY ALCAYAGA; ;69040500;1;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;0;-30,035469000000000;-70,71102900000000;1;0;10;110;0;0;0;0;0;0;0;0;0;258;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;668;8;ESCUELA EDMUNDO VIDAL CARDENAS; ;69040500;1;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;0;-30,040661000000000;-70,66082800000000;1;0;10;110;310;363;0;0;0;0;0;0;0;380;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;669;6;ESCUELA NEFTALI REYES; ;69040500;1;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;0;-30,030970000000000;-70,77261400000000;1;0;10;110;0;0;0;0;0;0;0;0;0;149;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;671;8;ESCUELA RIOS DE ELQUI; ;69040500;1;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;0;-29,979719000000000;-70,56150800000000;1;0;10;110;0;0;0;0;0;0;0;0;0;116;1;1;7;LAICO, SIN CLASES DE RELIGIÓN CATÓLICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;672;6;ESCUELA DE DIAGUITAS JUAN TORRES M.; ;69040500;1;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;0;-30,019670000000000;-70,62786900000000;1;0;10;110;0;0;0;0;0;0;0;0;0;160;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;673;4;ESCUELA JOSE ABELARDO NUNEZ; ;69040500;1;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;0;-30,025721000000000;-70,68939200000000;1;0;10;110;299;0;0;0;0;0;0;0;0;159;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;674;2;ESCUELA DE VINITA ALTA; ;69040500;1;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;1;-29,812000000000000;-70,79560900000000;0;0;110;0;0;0;0;0;0;0;0;0;0;4;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;675;0;ESCUELA; ; ;9;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2024;676;9;ESCUELA DE SAN CARLOS; ;69040500;1;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;1;-30,028210000000000;-70,81199599999999;1;0;110;0;0;0;0;0;0;0;0;0;0;9;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;678;5;ESCUELA AMELIA BARAHONA MUJICA; ;69040500;1;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;1;-30,003281000000000;-70,81503300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;26;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;680;7;ESCUELA FEDERICO BARNES PAYNE; ;69040500;1;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;0;-29,965330000000000;-70,97280100000000;1;0;10;110;0;0;0;0;0;0;0;0;0;77;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;681;5;ESCUELA DE EL ARENAL; ;69040500;1;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;1;-30,023001000000000;-70,66895300000000;1;0;110;0;0;0;0;0;0;0;0;0;0;22;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;682;3;ESCUELA DAGOBERTO CAMPOS NUNEZ; ;69040500;1;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;0;-29,977671000000000;-70,95216400000000;1;0;10;110;0;0;0;0;0;0;0;0;0;131;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;683;1;ESCUELA DE LA CALERA; ;69040500;1;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;1;-29,991890000000000;-70,99461400000000;1;0;110;0;0;0;0;0;0;0;0;0;0;18;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;685;8;ESCUELA DE LA POLVADA; ;69040500;1;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;1;-30,0255024;-70,80997657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;686;6;ESCUELA BÁSICA MARIO AQUILES RODRIGUEZ; ;69040600;1;4;COQ;41;4105;PAIGUANO;41;ELQUI;2;1;1;-30,182261000000000;-70,48555000000000;1;0;10;110;0;0;0;0;0;0;0;0;0;52;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;687;4;ESCUELA DE HUANTA; ;69040500;1;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;1;-29,848360000000000;-70,38739800000000;0;0;110;0;0;0;0;0;0;0;0;0;0;2;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;688;2;ESCUELA DE CHAPILCA; ;69040500;1;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;1;-29,897301000000000;-70,52118700000000;1;0;110;0;0;0;0;0;0;0;0;0;0;14;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;689;0;ESCUELA DE VARILLAR; ;69040500;1;4;COQ;41;4106;VICUÑA;41;ELQUI;2;1;1;-29,951309000000000;-70,53649900000001;1;0;110;0;0;0;0;0;0;0;0;0;0;3;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;690;4;LICEO BICENTENARIO DE EXCELENCIA COLEGIO ANTONIO VARAS; ;65115187;1;4;COQ;41;4106;VICUÑA;41;ELQUI;3;2;0;-30,032721000000000;-70,70778700000000;1;0;10;110;310;0;0;0;0;0;0;0;0;959;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;691;2;ESCUELA MUNICIPAL CIELO CLARO--PAIHUANO; ;69040600;1;4;COQ;41;4105;PAIGUANO;41;ELQUI;2;1;0;-30,027321000000000;-70,51748700000000;1;0;10;110;0;0;0;0;0;0;0;0;0;176;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;692;0;ESCUELA JERONIMO GODOY VILLANUEVA; ;69040600;1;4;COQ;41;4105;PAIGUANO;41;ELQUI;2;1;0;-30,123899000000000;-70,49391199999999;1;0;10;110;0;0;0;0;0;0;0;0;0;190;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;693;9;ESCUELA BASICA HECTOR MANUEL HERNANDEZ; ;69040600;1;4;COQ;41;4105;PAIGUANO;41;ELQUI;2;1;1;-30,033180000000000;-70,46853600000000;1;0;110;0;0;0;0;0;0;0;0;0;0;5;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;694;7;ESCUELA GABRIELA MISTRAL; ;69040600;1;4;COQ;41;4105;PAIGUANO;41;ELQUI;2;1;1;-30,093800000000000;-70,49497200000000;1;0;10;110;299;0;0;0;0;0;0;0;0;130;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;695;5;ESCUELA BASICA SANTIAGO BUERAS A.; ;69040600;1;4;COQ;41;4105;PAIGUANO;41;ELQUI;2;1;1;-29,989500000000000;-70,52883900000000;1;0;110;0;0;0;0;0;0;0;0;0;0;1;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;696;3;ESCUELA MUNICIPAL LA ORTIGA; ;69040600;1;4;COQ;41;4105;PAIGUANO;41;ELQUI;2;1;1;-30,203400000000000;-70,48719800000001;1;0;110;0;0;0;0;0;0;0;0;0;0;10;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;697;1;ESCUELA MUNICIPAL ALCOHUAZ; ;69040600;1;4;COQ;41;4105;PAIGUANO;41;ELQUI;2;1;1;-30,231510000000000;-70,49434700000000;1;0;110;0;0;0;0;0;0;0;0;0;0;8;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;699;8;ESCUELA MARIA ISABEL PERALTA P.; ;69040600;1;4;COQ;41;4105;PAIGUANO;41;ELQUI;2;1;1;-30,142639000000000;-70,40619700000001;1;0;110;0;0;0;0;0;0;0;0;0;0;7;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;701;3;LICEO ESTELA AVILA MOLINA; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;0;-30,603840000000000;-71,20536800000001;1;1;310;0;0;0;0;0;0;0;0;0;0;590;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;704;8;LICEO ALEJANDRO ALVAREZ JOFRE; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;0;-30,602280000000000;-71,20482600000000;1;0;110;310;0;0;0;0;0;0;0;0;0;972;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;705;6;LICEO BICENTENARIO DE EXCELENCIA  POLITECNICO DE OVALLE; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;0;-30,598900000000000;-71,20558900000000;1;1;510;0;0;0;0;0;0;0;0;0;0;1053;1;1;1; ;GRATUITO;GRATUITO;51003;52009;52010;52013;53014;53015;55023;0;0;0;0
2024;706;4;COLEGIO FRAY JORGE; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;0;-30,606279000000000;-71,20143100000000;1;0;10;110;0;0;0;0;0;0;0;0;0;654;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;707;2;ESCUELA BASICA HELENE LANG; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;0;-30,605101000000000;-71,20330800000001;1;0;10;110;0;0;0;0;0;0;0;0;0;488;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;708;0;ESCUELA ANTONIO TIRADO LANAS; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;0;-30,601959000000000;-71,19027699999999;1;0;10;110;0;0;0;0;0;0;0;0;0;343;1;1;7;LAICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;709;9;ESCUELA BASICA OSCAR ARAYA MOLINA; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;0;-30,590639000000000;-71,19798299999999;1;0;10;110;0;0;0;0;0;0;0;0;0;300;1;1;7;VALORICA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;710;2;ESCUELA BASICA JOSE TOMAS OVALLE B.; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;0;-30,602510000000000;-71,21056400000001;1;0;10;110;0;0;0;0;0;0;0;0;0;270;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;711;0;ESCUELA GUARDIAMARINA ERNESTO RIQUELME V; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;0;-30,596340000000000;-71,19056700000000;1;0;10;110;0;0;0;0;0;0;0;0;0;327;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;712;9;ESCUELA BÁSICA ARTURO ALESSANDRI PALMA; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;0;-30,605511000000000;-71,20889300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;640;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;713;7;ESCUELA ARTURO VILLALON SIEULANNE; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;0;-30,580601000000000;-71,40979799999999;1;0;10;110;0;0;0;0;0;0;0;0;0;286;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;714;5;ESCUELA BASICA VISTA HERMOSA; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;0;-30,593491000000000;-71,19349699999999;1;0;10;110;0;0;0;0;0;0;0;0;0;508;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;715;3;ESCUELA BASICA BERNARDO O¦HIGGINS RIQUELME; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;0;-30,643970000000000;-71,23848700000001;1;0;10;110;0;0;0;0;0;0;0;0;0;206;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;716;1;ESC.PADRE JOSEPH BENEDIKT STEGMEIER; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;0;-30,629580000000000;-71,12294000000000;1;0;10;110;0;0;0;0;0;0;0;0;0;333;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;718;8;ESCUELA MARCOS MACUADA OGALDE; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;0;-30,637529000000000;-71,28379800000000;1;0;10;110;0;0;0;0;0;0;0;0;0;167;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;719;6;COLEGIO YUNGAY; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;0;-30,607677460000000;-71,20037842000001;0;0;212;0;0;0;0;0;0;0;0;0;0;106;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;721;8;ESCUELA BASICA FLORENCIO ESPINOZA LOPEZ; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;0;-30,590981000000000;-71,18287700000000;1;0;10;110;0;0;0;0;0;0;0;0;0;538;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;722;6;ESC. HEBERTO VELAZQUEZ VELAZQUEZ; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;0;-30,568769000000000;-71,16446700000000;1;0;10;110;0;0;0;0;0;0;0;0;0;271;1;1;7;LAICO;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;723;4;ESCUELA VILLORRIO EL TALHUEN; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;1;-30,560940000000000;-71,27207900000001;1;0;110;0;0;0;0;0;0;0;0;0;0;14;1;1;7;HUMANISTA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;724;2;ESCUELA BASICA CALETA EL MAITEN; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;1;-31,144341000000000;-71,65978200000001;0;0;110;0;0;0;0;0;0;0;0;0;0;4;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;725;0;ESCUELA EL CRISOL; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;1;-30,626280000000000;-71,21608000000001;1;0;10;110;0;0;0;0;0;0;0;0;0;202;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;726;9;ESCUELA QUEBRADA SECA DE SOTAQUI; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;1;-30,617029000000000;-71,05444300000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;727;7;ESCUELA LA PALOMA; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;1;-30,716400000000000;-71,02140000000000;0;0;110;0;0;0;0;0;0;0;0;0;0;3;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;728;5;ESCUELA EL ALGARROBO; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;1;-30,629391000000000;-71,46366100000000;0;0;110;0;0;0;0;0;0;0;0;0;0;2;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;729;3;ESCUELA BASICA LOS OLIVOS; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;1;-30,573681000000000;-71,44003300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;55;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;730;7;ESCUELA BASICA LUCIA NUNEZ DE LA CUADRA; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;1;-30,618000000000000;-71,36818700000001;1;0;10;110;0;0;0;0;0;0;0;0;0;127;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;731;5;ESCUELA EL TRAPICHE; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;1;-30,629841000000000;-71,32849899999999;1;0;10;110;0;0;0;0;0;0;0;0;0;41;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;732;3;ESCUELA HIGUERITAS UNIDAS; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2024;733;1;ESCUELA SANTA CRISTINA; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;1;-30,537189000000000;-71,44796800000000;1;0;10;110;0;0;0;0;0;0;0;0;0;61;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;735;8;ESCUELA LA QUIROGA; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;1;-30,559919000000000;-71,37391700000001;0;0;110;0;0;0;0;0;0;0;0;0;0;4;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;736;6;ESCUELA BASICA LOS SOSSAS; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;1;-30,613791000000000;-71,40212200000001;0;0;110;0;0;0;0;0;0;0;0;0;0;8;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;737;4;ESCUELA BASICA VALENTIN LETELIER; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;1;-30,563919000000000;-71,15013100000000;1;0;10;110;0;0;0;0;0;0;0;0;0;143;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;738;2;ESCUELA BASICA PEJERREYES; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2024;739;0;ESCUELA BASICA JULIO MONTT SALAMANCA; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2024;740;4;ESCUELA PEDRO ENRIQUE ALFONSO BARRIOS; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;1;-30,606979000000000;-71,49597900000001;1;0;10;110;0;0;0;0;0;0;0;0;0;107;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2024;741;2;ESCUELA SONORA; ;69040700;1;4;COQ;43;4301;OVALLE;42;LIMARÍ;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
