AGNO;RBD;DGV_RBD;NOM_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;ESTADO_ESTAB;MAT_SI_1;MAT_HOM_1;MAT_MUJ_1;MAT_ENS_1;MAT_SI_2;MAT_HOM_2;MAT_MUJ_2;MAT_ENS_2;MAT_HOM_3;MAT_MUJ_3;MAT_ENS_3;MAT_SI_4;MAT_HOM_4;MAT_MUJ_4;MAT_ENS_4;MAT_SI_5;MAT_HOM_5;MAT_MUJ_5;MAT_NB_5;MAT_ENS_5;MAT_SI_6;MAT_HOM_6;MAT_MUJ_6;MAT_ENS_6;MAT_HOM_7;MAT_MUJ_7;MAT_ENS_7;MAT_HOM_8;MAT_MUJ_8;MAT_ENS_8;MAT_HOM_TOT;MAT_MUJ_TOT;MAT_SI_TOT;MAT_NB_TOT;MAT_TOTAL;MAT_CHI;MAT_EXT;MAT_NAC;MAT_NO_ETNIA;MAT_ETNIA;MAT_SI_INT;MAT_HOM_INT;MAT_MUJ_INT;MAT_NB_INT;MAT_INT_TOTAL;CUR_SIM_01;CUR_SIM_02;CUR_SIM_03;CUR_SIM_04;CUR_SIM_05;CUR_SIM_06;CUR_SIM_07;CUR_SIM_08;CUR_SIM_TOT;CUR_COMB_01;CUR_COMB_02;CUR_COMB_TOT;SLEP;NOMBRE_SLEP
2024;145;7;HISPANO BRITANICO                                                                                                                                                                                                                                              ;4;3;0;1;TPCA ;11;1101;IQUIQUE             ;11;IQUIQUE                ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2024;147;3;COLEGIO DON BOSCO                                                                                                                                                                                                                                              ;4;3;0;1;TPCA ;11;1101;IQUIQUE             ;11;IQUIQUE                ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2024;148;1;IQUIQUE ENGLISH COLLEGE                                                                                                                                                                                                                                        ;4;3;0;1;TPCA ;11;1101;IQUIQUE             ;11;IQUIQUE                ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2024;150;3;LICEO AMERICAN COLLEGE                                                                                                                                                                                                                                         ;4;3;0;1;TPCA ;11;1101;IQUIQUE             ;11;IQUIQUE                ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2024;151;1;CINDERELLA S SCHOOL                                                                                                                                                                                                                                            ;4;3;0;1;TPCA ;11;1101;IQUIQUE             ;11;IQUIQUE                ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2024;154;6;ESCUELA BASICA FRONTERIZA                                                                                                                                                                                                                                      ;2;1;1;1;TPCA ;14;1404;HUARA               ;11;IQUIQUE                ;1;0;0;0;0;0;22;17;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;17;0;0;39;24;15;0;14;25;0;7;7;0;14;0;0;0;0;0;0;0;0;0;0;3;3;;
2024;156;2;ESCUELA PISAGUA                                                                                                                                                                                                                                                ;2;1;1;1;TPCA ;14;1404;HUARA               ;11;IQUIQUE                ;1;0;4;5;9;0;19;13;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;18;0;0;41;40;1;0;40;1;0;16;5;0;21;0;0;0;0;0;0;0;0;0;1;3;4;;
2024;158;9;ESCUELA CHIAPA                                                                                                                                                                                                                                                 ;2;1;1;1;TPCA ;14;1404;HUARA               ;11;IQUIQUE                ;1;0;0;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;3;2;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;
2024;159;7;ESCUELA JAINA                                                                                                                                                                                                                                                  ;2;1;1;1;TPCA ;14;1404;HUARA               ;11;IQUIQUE                ;1;0;0;0;0;0;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;4;3;1;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;;
2024;160;0;ESCUELA PACHICA                                                                                                                                                                                                                                                ;2;1;1;1;TPCA ;14;1404;HUARA               ;11;IQUIQUE                ;1;0;6;5;11;0;18;18;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;23;0;0;47;34;13;0;27;20;0;14;7;0;21;2;0;0;0;0;0;0;0;2;0;3;3;;
2024;161;9;LICEO DE HUARA                                                                                                                                                                                                                                                 ;2;1;1;1;TPCA ;14;1404;HUARA               ;11;IQUIQUE                ;1;0;50;18;68;0;146;89;235;4;7;11;0;0;0;0;0;50;28;0;78;0;49;17;66;26;22;48;0;0;0;325;181;0;0;506;380;126;0;220;286;0;66;18;0;84;2;8;2;0;3;3;2;0;20;0;0;0;;
2024;162;7;ESCUELA SIBAYA                                                                                                                                                                                                                                                 ;2;1;1;1;TPCA ;14;1404;HUARA               ;11;IQUIQUE                ;1;0;0;0;0;0;22;31;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;31;0;0;53;34;19;0;33;20;0;7;10;0;17;0;0;0;0;0;0;0;0;0;0;3;3;;
2024;165;1;ESCUELA CHUSMIZA                                                                                                                                                                                                                                               ;2;1;1;1;TPCA ;14;1404;HUARA               ;11;IQUIQUE                ;1;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;
2024;167;8;ESCUELA CAMINA                                                                                                                                                                                                                                                 ;2;1;1;1;TPCA ;14;1402;CAMIÑA             ;11;IQUIQUE                ;1;0;3;9;12;0;75;66;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;75;0;0;153;117;36;0;77;76;0;24;15;0;39;1;8;0;0;0;0;0;0;9;0;0;0;;
2024;168;6;ESCUELA CUISAMA                                                                                                                                                                                                                                                ;2;1;1;1;TPCA ;14;1402;CAMIÑA             ;11;IQUIQUE                ;1;0;0;0;0;0;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;4;4;0;0;0;4;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;1;1;;
2024;169;4;ESCUELA QUISTAGAMA                                                                                                                                                                                                                                             ;2;1;1;1;TPCA ;14;1402;CAMIÑA             ;11;IQUIQUE                ;1;0;0;0;0;0;3;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;5;4;1;0;3;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;;
2024;170;8;ESCUELA NAMA                                                                                                                                                                                                                                                   ;2;1;1;1;TPCA ;14;1402;CAMIÑA             ;11;IQUIQUE                ;1;0;0;0;0;0;4;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;8;4;4;0;3;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;;
2024;171;6;ESCUELA APAMILCA                                                                                                                                                                                                                                               ;2;1;1;1;TPCA ;14;1402;CAMIÑA             ;11;IQUIQUE                ;1;0;0;0;0;0;4;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;7;2;5;0;5;2;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;1;1;;
2024;172;4;ESCUELA CHAPIQUILTA                                                                                                                                                                                                                                            ;2;1;1;1;TPCA ;14;1402;CAMIÑA             ;11;IQUIQUE                ;1;0;0;0;0;0;4;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;7;2;5;0;4;3;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;;
2024;173;2;ESCUELA MOQUELLA                                                                                                                                                                                                                                               ;2;1;1;1;TPCA ;14;1402;CAMIÑA             ;11;IQUIQUE                ;1;0;0;0;0;0;6;6;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;12;5;7;0;8;4;0;3;1;0;4;0;0;0;0;0;0;0;0;0;0;1;1;;
2024;174;0;ESCUELA FRANCIA                                                                                                                                                                                                                                                ;2;1;1;1;TPCA ;14;1402;CAMIÑA             ;11;IQUIQUE                ;1;0;0;0;0;0;16;6;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;6;0;0;22;14;8;0;14;8;0;3;2;0;5;0;0;0;0;0;0;0;0;0;0;1;1;;
2024;175;9;ESCUELA YALA YALA                                                                                                                                                                                                                                              ;2;1;1;1;TPCA ;14;1402;CAMIÑA             ;11;IQUIQUE                ;1;0;0;0;0;0;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;4;4;0;0;2;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;;
2024;177;5;ESCUELA BASICA CARIQUIMA                                                                                                                                                                                                                                       ;2;1;1;1;TPCA ;14;1403;COLCHANE            ;11;IQUIQUE                ;1;0;0;0;0;0;9;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7;0;0;16;3;13;0;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;
2024;178;3;LICEO TECNICO PROFESIONAL COLCHANE                                                                                                                                                                                                                             ;2;1;1;1;TPCA ;14;1403;COLCHANE            ;11;IQUIQUE                ;1;0;6;15;21;0;56;54;110;0;0;0;0;0;0;0;0;21;17;0;38;0;0;0;0;22;9;31;0;0;0;105;95;0;0;200;77;123;0;117;83;0;23;28;0;51;0;8;0;0;2;0;4;0;14;1;0;1;;
2024;179;1;ESCUELA BASICA MAUQUE                                                                                                                                                                                                                                          ;2;1;1;1;TPCA ;14;1403;COLCHANE            ;11;IQUIQUE                ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2024;184;8;ESCUELA BASICA ESCAPINA                                                                                                                                                                                                                                        ;2;1;1;1;TPCA ;14;1403;COLCHANE            ;11;IQUIQUE                ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2024;185;6;ESCUELA BASICA PISIGA-CHOQUE                                                                                                                                                                                                                                   ;2;1;1;1;TPCA ;14;1403;COLCHANE            ;11;IQUIQUE                ;1;0;0;0;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;8;2;6;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;
2024;186;4;ESCUELA BASICA ENQUELGA                                                                                                                                                                                                                                        ;2;1;1;1;TPCA ;14;1403;COLCHANE            ;11;IQUIQUE                ;1;0;0;0;0;0;4;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;6;2;4;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;
2024;187;2;ESCUELA VERTIENTE DEL SABER                                                                                                                                                                                                                                    ;2;1;1;1;TPCA ;14;1405;PICA                ;11;IQUIQUE                ;1;0;30;28;58;0;126;115;241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;143;0;0;299;235;64;0;226;73;0;52;29;0;81;2;9;0;0;0;0;0;0;11;0;0;0;;
2024;188;0;ESC. MATILLA DE NUEVA EXTREMADURA                                                                                                                                                                                                                              ;2;1;1;1;TPCA ;14;1405;PICA                ;11;IQUIQUE                ;1;0;14;10;24;0;119;92;211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;102;0;0;235;162;73;0;170;65;0;52;16;0;68;2;8;0;0;0;0;0;0;10;0;0;0;;
2024;191;0;LIC. ALCDE.SERGIO GONZALEZ GUTIERREZ                                                                                                                                                                                                                           ;1;1;1;1;TPCA ;14;1401;POZO ALMONTE        ;11;IQUIQUE                ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;142;0;249;0;26;25;51;318;333;651;0;0;0;451;500;0;0;951;711;240;0;538;413;0;64;58;0;122;0;0;0;0;6;2;20;0;28;0;0;0;;
2024;192;9;ESCUELA BASICA MAMINA                                                                                                                                                                                                                                          ;1;1;1;1;TPCA ;14;1401;POZO ALMONTE        ;11;IQUIQUE                ;1;0;0;3;3;0;10;15;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;18;0;0;28;28;0;0;13;15;0;6;8;0;14;0;2;0;0;0;0;0;0;2;1;3;4;;
2024;193;7;ESCUELA BASICA POZO ALMONTE                                                                                                                                                                                                                                    ;1;1;1;1;TPCA ;14;1401;POZO ALMONTE        ;11;IQUIQUE                ;1;0;66;64;130;0;304;263;567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370;327;0;0;697;632;65;0;399;298;0;95;50;0;145;4;16;0;0;0;0;0;0;20;0;0;0;;
2024;195;3;ESCUELA BASICA LA TIRANA                                                                                                                                                                                                                                       ;1;1;1;1;TPCA ;14;1401;POZO ALMONTE        ;11;IQUIQUE                ;1;0;32;28;60;0;129;111;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;139;0;0;300;257;43;0;212;88;0;41;25;0;66;2;8;0;0;0;0;0;0;10;0;0;0;;
2024;196;1;ESCUELA BASICA HUATACONDO                                                                                                                                                                                                                                      ;1;1;1;1;TPCA ;14;1401;POZO ALMONTE        ;11;IQUIQUE                ;1;0;0;0;0;0;10;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;0;0;13;7;6;0;8;5;0;6;1;0;7;0;0;0;0;0;0;0;0;0;0;1;1;;
2024;198;8;ESCUELA BASICA LA HUAYCA                                                                                                                                                                                                                                       ;1;1;1;1;TPCA ;14;1401;POZO ALMONTE        ;11;IQUIQUE                ;1;0;14;1;15;0;61;37;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;38;0;0;113;82;31;0;60;53;0;25;12;0;37;0;2;0;0;0;0;0;0;2;1;3;4;;
2024;199;6;LICEO DOMINGO LATRILLE LASTAUNOU                                                                                                                                                                                                                               ;2;1;0;2;ANTOF;23;2301;TOCOPILLA           ;21;ANTOFAGASTA - TOCOPILLA;1;0;0;0;0;0;33;28;61;3;11;14;0;0;0;0;0;223;228;0;451;0;81;67;148;20;16;36;0;0;0;360;350;0;0;710;598;109;3;696;14;0;55;33;0;88;0;3;2;0;14;6;2;0;27;0;0;0;;
2024;200;3;LICEO POLITÉCNICO BICENTENARIO DE EXCELENCIA DIEGO PORTALES PALAZUELOS                                                                                                                                                                                        ;2;1;0;2;ANTOF;23;2301;TOCOPILLA           ;21;ANTOFAGASTA - TOCOPILLA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206;173;0;379;0;0;0;0;190;145;335;0;0;0;396;318;0;0;714;621;93;0;699;15;0;46;27;0;73;0;0;0;0;10;0;10;0;20;0;0;0;;
2024;201;1;ESCUELA CARLOS CONDELL DE LA HAZA                                                                                                                                                                                                                              ;2;1;0;2;ANTOF;23;2301;TOCOPILLA           ;21;ANTOFAGASTA - TOCOPILLA;1;0;57;53;110;0;220;206;426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277;259;0;0;536;452;84;0;525;11;0;60;40;0;100;4;16;0;0;0;0;0;0;20;0;0;0;;
2024;203;8;ESCUELA PABLO NERUDA                                                                                                                                                                                                                                           ;2;1;0;2;ANTOF;23;2301;TOCOPILLA           ;21;ANTOFAGASTA - TOCOPILLA;1;0;32;23;55;0;245;178;423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277;201;0;0;478;392;86;0;467;11;0;65;23;0;88;4;16;0;0;0;0;0;0;20;0;0;0;;
2024;204;6;ESCUELA L.GRAL.BERNARDO O´HIGGINS R.                                                                                                                                                                                                                          ;2;1;0;2;ANTOF;23;2301;TOCOPILLA           ;21;ANTOFAGASTA - TOCOPILLA;1;0;70;61;131;0;255;282;537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325;343;0;0;668;633;35;0;653;15;0;53;48;0;101;4;16;0;0;0;0;0;0;20;0;0;0;;
2024;205;4;ESCUELA ARTURO PRAT CHACON                                                                                                                                                                                                                                     ;2;1;0;2;ANTOF;23;2301;TOCOPILLA           ;21;ANTOFAGASTA - TOCOPILLA;1;0;35;28;63;0;186;171;357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;199;0;0;420;290;130;0;411;9;0;61;45;0;106;2;15;0;0;0;0;0;0;17;0;0;0;;
2024;206;2;ESCUELA ESTADOS UNIDOS DE NORTEAMERICA                                                                                                                                                                                                                         ;2;1;0;2;ANTOF;23;2301;TOCOPILLA           ;21;ANTOFAGASTA - TOCOPILLA;1;0;34;36;70;0;146;135;281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;171;0;0;351;341;10;0;345;6;0;51;30;0;81;3;11;0;0;0;0;0;0;14;0;0;0;;
2024;207;0;ESC. ESPECIAL PEDRO AGUIRRE CERDA                                                                                                                                                                                                                              ;2;1;0;2;ANTOF;23;2301;TOCOPILLA           ;21;ANTOFAGASTA - TOCOPILLA;1;0;0;0;0;0;0;0;0;0;0;0;0;60;24;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;24;0;0;84;77;7;0;83;1;0;0;0;0;0;0;0;0;14;0;0;0;0;14;0;0;0;;
2024;208;9;COLEGIO BICENTENARIO SAGRADA FAMILIA                                                                                                                                                                                                                           ;3;2;0;2;ANTOF;23;2301;TOCOPILLA           ;21;ANTOFAGASTA - TOCOPILLA;1;0;54;55;109;0;292;310;602;0;0;0;0;0;0;0;0;220;256;0;476;0;0;0;0;0;0;0;0;0;0;566;621;0;0;1187;1155;32;0;1167;20;0;0;0;0;0;4;16;0;0;12;0;0;0;32;0;0;0;;
2024;209;7;ESC. PARV. EL CAMELLITO                                                                                                                                                                                                                                        ;4;3;0;2;ANTOF;23;2301;TOCOPILLA           ;21;ANTOFAGASTA - TOCOPILLA;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2024;210;0;ESCUELA ARTURO PEREZ CANTO                                                                                                                                                                                                                                     ;2;1;0;2;ANTOF;23;2302;MARÍA ELENA        ;21;ANTOFAGASTA - TOCOPILLA;1;0;52;43;95;0;306;262;568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;305;0;0;663;530;133;0;653;10;0;107;43;0;150;5;22;0;0;0;0;0;0;27;0;0;0;;
2024;211;9;LICEO H.C. T.P. MARIA ELENA                                                                                                                                                                                                                                    ;2;1;0;2;ANTOF;23;2302;MARÍA ELENA        ;21;ANTOFAGASTA - TOCOPILLA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;99;0;204;0;0;0;0;59;32;91;0;0;0;164;131;0;0;295;239;56;0;289;6;0;11;8;0;19;0;0;0;0;8;0;4;0;12;0;0;0;;
2024;214;3;ESCUELA IGNACIO CARRERA PINTO                                                                                                                                                                                                                                  ;2;1;1;2;ANTOF;23;2302;MARÍA ELENA        ;21;ANTOFAGASTA - TOCOPILLA;1;0;0;0;0;0;16;12;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;12;0;0;28;22;6;0;21;7;0;3;4;0;7;0;0;0;0;0;0;0;0;0;0;1;1;;
2024;217;8;LICEO BICENTENARIO LUIS CRUZ MARTINEZ                                                                                                                                                                                                                          ;1;1;0;2;ANTOF;22;2201;CALAMA              ;22;EL LOA                 ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;448;588;0;1036;0;0;0;0;0;0;0;0;0;0;448;588;0;0;1036;896;140;0;850;186;0;67;63;0;130;0;0;0;0;26;0;0;0;26;0;0;0;;
2024;218;6;LICEO FRANCISCO DE AGUIRRE                                                                                                                                                                                                                                     ;1;1;0;2;ANTOF;22;2201;CALAMA              ;22;EL LOA                 ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;205;0;423;0;0;0;0;4;77;81;0;0;0;222;282;0;0;504;243;261;0;448;56;0;64;53;0;117;0;0;0;0;16;0;4;0;20;0;0;0;;
2024;219;4;LICEO BICENTENARIO POLITECNICO CESAREO AGUIRRE GOYENECHEA                                                                                                                                                                                                      ;1;1;0;2;ANTOF;22;2201;CALAMA              ;22;EL LOA                 ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;723;324;1047;0;0;0;723;324;0;0;1047;643;404;0;864;183;0;108;45;0;153;0;0;0;0;0;0;27;0;27;0;0;0;;
2024;220;8;LICEO MINERO AMÉRICA                                                                                                                                                                                                                                          ;1;1;0;2;ANTOF;22;2201;CALAMA              ;22;EL LOA                 ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;544;467;1011;0;0;0;544;467;0;0;1011;741;270;0;828;183;0;52;37;0;89;0;0;0;0;0;0;26;0;26;0;0;0;;
2024;222;4;CENTRO EDUC.INTEGRAL DE ADULTOS C.E.I.A                                                                                                                                                                                                                        ;1;1;0;2;ANTOF;22;2201;CALAMA              ;22;EL LOA                 ;1;0;0;0;0;0;0;0;0;15;19;34;0;0;0;0;0;0;0;0;0;0;266;214;480;0;0;0;0;0;0;281;233;0;0;514;365;148;1;442;72;0;0;0;0;0;0;0;1;0;0;20;0;0;21;0;0;0;;
2024;223;2;ESCUELA CLAUDIO ARRAU                                                                                                                                                                                                                                          ;1;1;0;2;ANTOF;22;2201;CALAMA              ;22;EL LOA                 ;1;0;0;0;0;0;367;311;678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;367;311;0;0;678;300;378;0;614;64;0;70;55;0;125;0;18;0;0;0;0;0;0;18;0;0;0;;
2024;224;0;ESCUELA GRECIA                                                                                                                                                                                                                                                 ;1;1;0;2;ANTOF;22;2201;CALAMA              ;22;EL LOA                 ;1;0;0;0;0;0;566;400;966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566;400;0;0;966;566;400;0;813;153;0;107;52;0;159;0;24;0;0;0;0;0;0;24;0;0;0;;
2024;225;9;ESCUELA REPUBLICA DE BOLIVIA                                                                                                                                                                                                                                   ;1;1;0;2;ANTOF;22;2201;CALAMA              ;22;EL LOA                 ;1;0;0;0;0;0;522;458;980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;522;458;0;0;980;836;144;0;779;201;0;83;45;0;128;0;24;0;0;0;0;0;0;24;0;0;0;;
2024;226;7;ESCUELA BASICA EMILIO SOTOMAYOR                                                                                                                                                                                                                                ;1;1;0;2;ANTOF;22;2201;CALAMA              ;22;EL LOA                 ;1;0;0;0;0;0;538;444;982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;538;444;0;0;982;820;162;0;773;209;0;97;62;0;159;0;25;0;0;0;0;0;0;25;0;0;0;;
2024;227;5;ESCUELA BASICA PRESIDENTE BALMACEDA                                                                                                                                                                                                                            ;1;1;0;2;ANTOF;22;2201;CALAMA              ;22;EL LOA                 ;1;0;0;0;0;0;861;694;1555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;861;694;0;0;1555;859;696;0;1370;185;0;147;84;0;231;0;40;0;0;0;0;0;0;40;0;0;0;;
2024;228;3;ESCUELA BASICA VADO DE TOPATER                                                                                                                                                                                                                                 ;1;1;0;2;ANTOF;22;2201;CALAMA              ;22;EL LOA                 ;1;0;0;0;0;0;348;269;617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;348;269;0;0;617;373;244;0;553;64;0;58;51;0;109;0;16;0;0;0;0;0;0;16;0;0;0;;
2024;229;1;ESCUELA REPUBLICA DE CHILE                                                                                                                                                                                                                                     ;1;1;0;2;ANTOF;22;2201;CALAMA              ;22;EL LOA                 ;1;0;0;0;0;0;491;406;897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;491;406;0;0;897;402;495;0;826;71;0;82;41;0;123;0;21;0;0;0;0;0;0;21;0;0;0;;
2024;230;5;ESCUELA BASICA ANDRES BELLO                                                                                                                                                                                                                                    ;1;1;0;2;ANTOF;22;2201;CALAMA              ;22;EL LOA                 ;1;0;0;0;0;0;372;265;637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;372;265;0;0;637;512;125;0;453;184;0;68;35;0;103;0;16;0;0;0;0;0;0;16;0;0;0;;
2024;231;3;ESCUELA BASICA JOHN FITZGERALD KENNEDY                                                                                                                                                                                                                         ;1;1;0;2;ANTOF;22;2201;CALAMA              ;22;EL LOA                 ;1;0;0;0;0;0;380;335;715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380;335;0;0;715;597;118;0;592;123;0;74;46;0;120;0;18;0;0;0;0;0;0;18;0;0;0;;
2024;232;1;ESCUELA BASICA PEDRO VERGARA KELLER                                                                                                                                                                                                                            ;1;1;0;2;ANTOF;22;2201;CALAMA              ;22;EL LOA                 ;1;0;0;0;0;0;375;268;643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;375;268;0;0;643;343;300;0;553;90;0;74;35;0;109;0;16;0;0;0;0;0;0;16;0;0;0;;
2024;234;8;ESCUELA REPUBLICA DE ECUADOR                                                                                                                                                                                                                                   ;1;1;0;2;ANTOF;22;2201;CALAMA              ;22;EL LOA                 ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
